Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 30, 2018",0.004086,0.004492,0.004058,0.004361,473.26,304331
"Sep 29, 2018",0.00421,0.00445,0.004078,0.004088,162.68,285100
"Sep 28, 2018",0.004422,0.005027,0.004082,0.004213,670.88,293782
"Sep 27, 2018",0.003948,0.004828,0.003688,0.004421,1761.84,308157
"Sep 26, 2018",0.002965,0.003978,0.002947,0.003943,851.15,274745
"Sep 25, 2018",0.003284,0.003339,0.00293,0.00297,201.16,206811
"Sep 24, 2018",0.003213,0.00344,0.003016,0.003288,224.56,228911
"Sep 23, 2018",0.003224,0.003336,0.003149,0.003213,383.47,223585
"Sep 22, 2018",0.003096,0.003659,0.003015,0.003222,101.71,224169
"Sep 21, 2018",0.002995,0.003621,0.002991,0.003094,140.86,215154
"Sep 20, 2018",0.00294,0.003325,0.002929,0.002994,90.01,208181
"Sep 19, 2018",0.003171,0.003174,0.002935,0.002939,58.77,204221
"Sep 18, 2018",0.003056,0.003317,0.003044,0.003169,105.37,220177
"Sep 17, 2018",0.0028,0.003079,0.002655,0.003055,159.83,212186
"Sep 16, 2018",0.002869,0.003056,0.002755,0.002793,83.01,193915
"Sep 15, 2018",0.003037,0.003121,0.002845,0.002861,153.52,198524
"Sep 14, 2018",0.002987,0.00356,0.002943,0.003041,155.38,210962
"Sep 13, 2018",0.003369,0.003433,0.002944,0.002989,54.93,207266
"Sep 12, 2018",0.003148,0.003371,0.002993,0.003367,114.4,233398
"Sep 11, 2018",0.003162,0.003431,0.003113,0.003148,48.17,218124
"Sep 10, 2018",0.00338,0.003483,0.003138,0.003157,197.2,218677
"Sep 09, 2018",0.003461,0.003893,0.003369,0.003382,339.01,234162
"Sep 08, 2018",0.003353,0.003661,0.003348,0.003462,61.69,239680
"Sep 07, 2018",0.003507,0.003922,0.003294,0.003353,171.34,232040
"Sep 06, 2018",0.003895,0.003895,0.003399,0.003511,490.23,242838
"Sep 05, 2018",0.004563,0.004579,0.003888,0.003888,1269.92,268869
"Sep 04, 2018",0.004318,0.004564,0.00428,0.004559,156.07,315160
"Sep 03, 2018",0.00457,0.004575,0.004221,0.004317,135.9,298278
"Sep 02, 2018",0.004583,0.005256,0.00442,0.004568,249.65,315521
"Sep 01, 2018",0.004498,0.004759,0.004467,0.004583,179.13,316435
"Aug 31, 2018",0.004364,0.004622,0.004233,0.004506,271.49,311023
"Aug 30, 2018",0.00433,0.004365,0.004123,0.004361,223.55,300889
"Aug 29, 2018",0.004477,0.004556,0.004318,0.004327,191.48,298439
"Aug 28, 2018",0.004266,0.004701,0.0042,0.004475,271.09,308529
"Aug 27, 2018",0.004156,0.004274,0.004083,0.004274,87.79,294567
"Aug 26, 2018",0.004189,0.004336,0.004044,0.004158,146.98,286463
"Aug 25, 2018",0.003817,0.004309,0.003807,0.004181,250.07,287923
"Aug 24, 2018",0.003729,0.004058,0.003654,0.003824,112.47,263268
"Aug 23, 2018",0.003691,0.003998,0.003644,0.003726,294.71,256421
"Aug 22, 2018",0.00391,0.00453,0.003648,0.00369,209.58,253844
"Aug 21, 2018",0.003919,0.004414,0.003836,0.00391,260.14,268917
"Aug 20, 2018",0.004002,0.004389,0.003925,0.003925,90.25,269881
"Aug 19, 2018",0.004162,0.004742,0.003959,0.004008,271.96,275481
"Aug 18, 2018",0.004169,0.004214,0.004015,0.004161,103.84,285886
"Aug 17, 2018",0.003953,0.005025,0.003869,0.004165,472.63,286019
"Aug 16, 2018",0.003703,0.004829,0.003679,0.003951,757.42,271260
"Aug 15, 2018",0.003529,0.003879,0.003528,0.003708,144.16,254479
"Aug 14, 2018",0.004443,0.004668,0.003479,0.003531,684.68,242272
"Aug 13, 2018",0.003892,0.004464,0.003697,0.004447,410.23,305024
